Id,LeaseProposalId,ConditionId,Value,CreateDate,UpdateDate
2083,695,2,1,3/26/2024,3/29/2024
2084,695,6,1,3/12/2024,4/3/2024
2085,695,3,1,3/18/2024,3/31/2024
2086,696,1,1,4/3/2024,3/31/2024
2087,696,5,0,3/18/2024,4/3/2024
2088,696,1,1,3/20/2024,3/29/2024
2089,697,3,1,3/25/2024,3/30/2024
2090,697,5,0,3/26/2024,4/5/2024
2091,697,1,0,3/31/2024,4/5/2024
2092,698,4,1,3/25/2024,3/31/2024
2093,698,3,0,3/24/2024,4/2/2024
2094,698,2,0,3/25/2024,4/1/2024
2095,699,1,1,3/19/2024,3/29/2024
2096,699,6,0,3/23/2024,4/4/2024
2097,699,1,1,3/26/2024,3/30/2024
2098,700,4,1,3/27/2024,4/4/2024
2099,700,2,0,3/17/2024,4/4/2024
2100,700,4,1,4/5/2024,4/4/2024
2101,701,5,0,4/2/2024,4/3/2024
2102,701,1,0,3/28/2024,3/30/2024
2103,701,2,0,3/17/2024,4/2/2024
2104,702,1,1,4/3/2024,4/1/2024
2105,702,3,0,4/4/2024,4/4/2024
2106,702,6,1,3/10/2024,3/31/2024
2107,703,6,0,3/26/2024,4/2/2024
2108,703,1,0,3/30/2024,4/6/2024
2109,703,1,0,3/16/2024,4/3/2024
2110,704,2,0,3/18/2024,4/2/2024
2111,704,2,1,3/29/2024,4/4/2024
2112,704,2,0,4/4/2024,4/5/2024
2113,705,4,0,3/11/2024,4/2/2024
2114,705,6,1,3/10/2024,3/30/2024
2115,705,3,1,4/5/2024,4/6/2024
2116,706,1,1,3/16/2024,3/29/2024
2117,706,1,0,3/12/2024,4/1/2024
2118,706,1,1,3/13/2024,4/4/2024
2119,707,1,1,3/17/2024,3/31/2024
2120,707,3,1,4/2/2024,4/5/2024
2121,707,2,0,3/26/2024,4/3/2024
2122,708,2,1,3/31/2024,3/30/2024
2123,708,5,1,3/27/2024,4/1/2024
2124,708,5,1,3/14/2024,4/1/2024
2125,709,1,0,3/10/2024,4/4/2024
2126,709,6,0,3/30/2024,4/2/2024
2127,709,1,1,4/4/2024,4/5/2024
2128,710,3,0,3/28/2024,4/6/2024
2129,710,6,0,3/9/2024,4/1/2024
2130,710,5,0,4/5/2024,3/29/2024
2131,711,2,0,4/4/2024,4/3/2024
2132,711,1,1,3/20/2024,4/6/2024
2133,711,1,0,3/17/2024,4/4/2024
2134,712,2,1,3/19/2024,3/30/2024
2135,712,6,0,3/20/2024,3/30/2024
2136,712,2,0,3/27/2024,3/30/2024
2137,713,6,1,3/9/2024,3/31/2024
2138,713,3,1,3/23/2024,4/4/2024
2139,713,3,1,3/9/2024,4/6/2024
2140,714,1,0,3/21/2024,4/4/2024
2141,714,3,0,3/9/2024,3/31/2024
2142,714,4,0,3/31/2024,3/30/2024
2143,715,4,1,3/12/2024,4/4/2024
2144,715,6,1,3/14/2024,4/3/2024
2145,715,6,1,4/4/2024,4/4/2024
2146,716,6,1,3/31/2024,3/31/2024
2147,716,5,1,4/4/2024,4/4/2024
2148,716,1,1,3/28/2024,4/3/2024
2149,717,5,0,4/3/2024,4/4/2024
2150,717,2,0,3/20/2024,4/6/2024
2151,717,3,1,3/11/2024,3/30/2024
2152,718,3,1,4/1/2024,3/30/2024
2153,718,3,0,3/27/2024,4/6/2024
2154,718,6,0,3/20/2024,4/4/2024
2155,719,4,1,4/2/2024,4/4/2024
2156,719,2,1,3/24/2024,3/30/2024
2157,719,1,0,3/25/2024,4/1/2024
2158,720,4,0,4/5/2024,3/30/2024
2159,720,3,1,3/13/2024,3/30/2024
2160,720,4,1,4/1/2024,4/4/2024
2161,721,3,1,3/20/2024,3/29/2024
2162,721,1,1,3/18/2024,4/5/2024
2163,721,3,0,3/21/2024,3/31/2024
2164,722,6,0,3/30/2024,4/2/2024
2165,722,6,1,4/6/2024,4/6/2024
2166,722,3,0,3/19/2024,4/2/2024
2167,723,3,1,3/25/2024,4/5/2024
2168,723,2,0,4/6/2024,4/4/2024
2169,723,4,0,3/11/2024,4/1/2024
2170,724,4,0,3/19/2024,4/6/2024
2171,724,5,0,3/31/2024,4/5/2024
2172,724,6,0,3/30/2024,3/29/2024
2173,725,1,1,4/6/2024,3/30/2024
2174,725,1,0,3/30/2024,3/30/2024
2175,725,2,0,3/27/2024,4/3/2024
2176,726,5,0,4/6/2024,4/5/2024
2177,726,5,1,3/13/2024,4/1/2024
2178,726,5,0,3/16/2024,4/1/2024
2179,727,1,0,3/19/2024,3/29/2024
2180,727,2,1,3/15/2024,4/4/2024
2181,727,1,0,4/5/2024,4/5/2024
2182,728,4,0,3/18/2024,3/31/2024
2183,728,1,0,3/30/2024,3/29/2024
2184,728,1,1,3/29/2024,3/31/2024
2185,729,2,0,3/22/2024,4/6/2024
2186,729,5,1,4/4/2024,3/30/2024
2187,729,5,0,3/22/2024,4/3/2024
2188,730,6,1,4/6/2024,4/6/2024
2189,730,5,0,3/9/2024,4/3/2024
2190,730,5,0,3/15/2024,4/4/2024
2191,731,5,1,4/4/2024,4/2/2024
2192,731,4,1,3/30/2024,3/29/2024
2193,731,3,0,4/3/2024,4/5/2024
2194,732,4,0,4/1/2024,3/30/2024
2195,732,5,0,3/17/2024,3/30/2024
2196,732,4,0,3/23/2024,4/3/2024
2197,733,2,0,4/2/2024,3/30/2024
2198,733,6,0,3/29/2024,3/31/2024
2199,733,3,1,3/28/2024,4/1/2024
2200,734,1,1,3/10/2024,3/31/2024
2201,734,5,1,4/6/2024,3/30/2024
2202,734,3,0,3/15/2024,3/30/2024
2203,735,4,1,3/22/2024,4/4/2024
2204,735,1,0,3/20/2024,3/30/2024
2205,735,2,1,3/31/2024,4/1/2024
2206,736,6,1,3/31/2024,3/29/2024
2207,736,6,0,4/3/2024,3/30/2024
2208,736,6,1,3/9/2024,3/30/2024
2209,737,1,1,4/6/2024,4/1/2024
2210,737,2,0,3/25/2024,4/5/2024
2211,737,5,0,3/12/2024,4/6/2024
2212,738,1,0,3/31/2024,4/4/2024
2213,738,6,0,3/27/2024,4/4/2024
2214,738,6,1,4/2/2024,4/4/2024
2215,739,3,1,3/25/2024,4/1/2024
2216,739,1,0,4/4/2024,4/5/2024
2217,739,5,0,3/15/2024,4/2/2024
2218,740,1,1,3/24/2024,3/29/2024
2219,740,3,1,3/28/2024,4/3/2024
2220,740,2,0,4/6/2024,3/29/2024
2221,741,6,0,3/27/2024,4/6/2024
2222,741,4,1,3/23/2024,3/29/2024
2223,741,6,0,3/9/2024,4/4/2024
2224,742,3,0,3/15/2024,3/30/2024
2225,742,3,1,3/12/2024,4/5/2024
2226,742,6,0,3/17/2024,4/4/2024
2227,743,4,1,3/12/2024,3/29/2024
2228,743,4,1,3/14/2024,4/5/2024
2229,743,3,1,3/14/2024,3/30/2024
2230,744,5,1,3/26/2024,3/31/2024
2231,744,2,0,3/17/2024,4/3/2024
2232,744,4,0,3/23/2024,4/6/2024
2233,745,1,0,3/22/2024,4/5/2024
2234,745,4,1,3/17/2024,3/31/2024
2235,745,5,1,3/13/2024,4/5/2024
2236,746,1,1,3/29/2024,4/6/2024
2237,746,3,0,3/16/2024,4/4/2024
2238,746,3,0,3/15/2024,4/6/2024
2239,747,3,1,4/2/2024,3/31/2024
2240,747,2,0,3/13/2024,4/3/2024
2241,747,2,1,3/30/2024,3/29/2024
2242,748,4,1,3/27/2024,4/5/2024
2243,748,3,0,3/17/2024,4/5/2024
2244,748,1,0,3/20/2024,4/2/2024
2245,749,5,0,3/30/2024,4/6/2024
2246,749,1,0,3/22/2024,4/6/2024
2247,749,1,0,3/23/2024,3/30/2024
2248,750,6,1,4/4/2024,3/30/2024
2249,750,4,1,3/30/2024,3/30/2024
2250,750,2,0,3/23/2024,3/31/2024
2251,751,5,1,3/23/2024,4/6/2024
2252,751,5,1,3/25/2024,4/1/2024
2253,751,2,0,3/29/2024,4/1/2024
2254,752,1,1,3/20/2024,4/3/2024
2255,752,2,1,3/25/2024,4/3/2024
2256,752,3,1,3/21/2024,3/31/2024
2257,753,3,1,4/1/2024,4/4/2024
2258,753,6,1,3/26/2024,4/2/2024
2259,753,2,1,3/31/2024,4/6/2024
2260,754,6,1,3/20/2024,4/5/2024
2261,754,5,0,4/6/2024,4/3/2024
2262,754,5,1,3/28/2024,3/30/2024
2263,755,2,1,3/23/2024,4/5/2024
2264,755,3,1,3/13/2024,4/3/2024
2265,755,5,1,3/28/2024,4/5/2024
2266,756,5,1,4/1/2024,3/30/2024
2267,756,3,0,3/10/2024,4/3/2024
2268,756,6,0,3/23/2024,4/6/2024
2269,757,4,0,3/26/2024,4/1/2024
2270,757,6,1,3/10/2024,3/29/2024
2271,757,6,1,3/10/2024,3/29/2024
2272,758,1,1,3/20/2024,4/2/2024
2273,758,2,1,3/16/2024,4/4/2024
2274,758,6,1,3/17/2024,4/4/2024
2275,759,1,0,3/29/2024,3/29/2024
2276,759,6,1,3/29/2024,4/1/2024
2277,759,1,0,3/30/2024,4/4/2024
2278,760,3,1,3/29/2024,4/4/2024
2279,760,6,0,3/23/2024,4/2/2024
2280,760,1,0,4/5/2024,4/1/2024
2281,761,4,0,3/21/2024,4/5/2024
2282,761,5,1,3/20/2024,4/3/2024
2283,761,6,0,3/16/2024,4/6/2024
2284,762,5,1,3/22/2024,4/6/2024
2285,762,2,1,3/31/2024,4/4/2024
2286,762,4,1,3/30/2024,4/2/2024
2287,763,5,1,3/14/2024,4/1/2024
2288,763,6,0,3/18/2024,4/4/2024
2289,763,5,1,3/10/2024,3/29/2024
2290,764,1,0,3/23/2024,4/2/2024
2291,764,1,0,3/21/2024,4/6/2024
2292,764,1,0,4/3/2024,3/30/2024
2293,765,4,0,3/9/2024,3/30/2024
2294,765,1,1,3/18/2024,4/3/2024
2295,765,2,1,3/14/2024,4/4/2024
2296,766,1,1,3/21/2024,3/31/2024
2297,766,2,0,3/15/2024,4/1/2024
2298,766,2,1,3/15/2024,4/1/2024
2299,767,1,1,3/30/2024,4/6/2024
2300,767,4,1,3/25/2024,4/5/2024
2301,767,1,1,3/27/2024,4/3/2024
2302,768,2,1,3/24/2024,4/3/2024
2303,768,2,0,3/25/2024,4/3/2024
2304,768,2,0,3/12/2024,3/29/2024
2305,769,6,0,4/6/2024,4/6/2024
2306,769,1,1,4/4/2024,4/3/2024
2307,769,6,1,3/10/2024,3/30/2024
2308,770,1,1,3/10/2024,4/3/2024
2309,770,2,0,3/13/2024,4/6/2024
2310,770,2,1,4/1/2024,4/1/2024
2311,771,1,0,3/12/2024,4/2/2024
2312,771,5,0,3/13/2024,3/31/2024
2313,771,4,0,3/29/2024,3/29/2024
2314,772,4,0,3/11/2024,3/29/2024
2315,772,4,1,3/27/2024,3/30/2024
2316,772,6,1,3/22/2024,3/29/2024
2317,773,3,1,3/24/2024,3/29/2024
2318,773,6,0,3/27/2024,4/1/2024
2319,773,3,1,3/16/2024,4/3/2024
2320,774,1,0,3/27/2024,4/2/2024
2321,774,2,1,4/3/2024,4/4/2024
2322,774,2,1,3/23/2024,4/4/2024
2323,775,3,0,3/18/2024,3/31/2024
2324,775,1,1,3/27/2024,3/30/2024
2325,775,6,1,3/20/2024,3/29/2024
2326,776,1,1,4/1/2024,4/1/2024
2327,776,6,0,4/6/2024,4/5/2024
2328,776,4,0,3/12/2024,4/4/2024
2329,777,5,1,3/10/2024,4/3/2024
2330,777,4,0,3/28/2024,4/6/2024
2331,777,3,1,3/9/2024,4/6/2024
2332,778,6,0,3/25/2024,4/3/2024
2333,778,3,1,3/11/2024,4/5/2024
2334,778,5,1,3/16/2024,4/3/2024
2335,779,1,0,3/27/2024,4/2/2024
2336,779,2,0,3/16/2024,4/1/2024
2337,779,1,0,3/11/2024,3/29/2024
2338,780,2,1,3/19/2024,4/3/2024
2339,780,1,0,3/29/2024,4/6/2024
2340,780,6,0,3/25/2024,3/29/2024
2341,781,3,1,3/26/2024,4/2/2024
2342,781,5,0,3/26/2024,4/2/2024
2343,781,1,0,3/17/2024,3/31/2024
2344,782,2,1,4/1/2024,3/31/2024
2345,782,6,0,3/14/2024,4/6/2024
2346,782,1,1,3/25/2024,4/5/2024
2347,783,3,0,4/1/2024,3/31/2024
2348,783,4,1,4/5/2024,4/3/2024
2349,783,3,0,3/14/2024,4/5/2024
2350,784,1,0,3/14/2024,3/30/2024
2351,784,1,1,3/30/2024,4/2/2024
2352,784,4,1,3/29/2024,4/1/2024
2353,785,1,1,3/12/2024,4/4/2024
2354,785,4,0,3/20/2024,3/31/2024
2355,785,2,1,4/1/2024,4/3/2024
2356,786,1,1,3/20/2024,4/5/2024
2357,786,3,0,4/5/2024,3/30/2024
2358,786,3,0,3/27/2024,4/2/2024
2359,787,1,1,3/23/2024,3/30/2024
2360,787,2,0,4/4/2024,4/2/2024
2361,787,2,0,4/5/2024,3/30/2024
2362,788,2,1,3/27/2024,3/29/2024
2363,788,5,1,4/3/2024,4/3/2024
2364,788,1,0,3/14/2024,4/5/2024
2365,789,6,1,3/28/2024,4/2/2024
2366,789,4,0,3/20/2024,4/6/2024
2367,789,5,0,4/5/2024,4/3/2024
2368,790,4,0,3/9/2024,3/30/2024
2369,790,1,0,3/30/2024,3/29/2024
2370,790,1,1,4/4/2024,4/2/2024
2371,791,1,0,3/19/2024,4/1/2024
2372,791,1,1,3/11/2024,4/3/2024
2373,791,5,1,3/24/2024,3/29/2024
2374,792,5,0,3/23/2024,3/30/2024
2375,792,2,0,3/19/2024,4/5/2024
2376,792,1,0,3/17/2024,3/31/2024
2377,793,3,0,3/13/2024,4/6/2024
2378,793,1,0,4/4/2024,3/29/2024
2379,793,4,0,3/25/2024,3/29/2024
2380,794,4,1,3/20/2024,4/4/2024
2381,794,1,1,3/14/2024,4/4/2024
2382,794,4,0,3/22/2024,3/29/2024
2383,795,6,0,3/11/2024,4/1/2024
2384,795,1,0,3/21/2024,4/6/2024
2385,795,5,0,3/10/2024,4/6/2024
2386,796,3,0,3/24/2024,3/29/2024
2387,796,5,0,3/11/2024,4/3/2024
2388,796,5,0,4/4/2024,4/3/2024
2389,797,4,0,4/4/2024,3/30/2024
2390,797,3,0,3/29/2024,4/6/2024
2391,797,5,1,3/26/2024,4/1/2024
2392,798,2,1,3/29/2024,4/4/2024
2393,798,6,1,3/17/2024,4/4/2024
2394,798,3,0,3/13/2024,3/30/2024
2395,799,5,0,3/9/2024,4/2/2024
2396,799,5,0,3/23/2024,4/1/2024
2397,799,4,1,3/11/2024,4/4/2024
2398,800,2,0,3/31/2024,4/1/2024
2399,800,4,1,3/24/2024,4/1/2024
2400,800,1,0,3/29/2024,3/29/2024
2401,801,4,1,3/27/2024,4/6/2024
2402,801,3,1,4/2/2024,4/3/2024
2403,801,5,0,3/26/2024,4/5/2024
2404,802,6,1,3/20/2024,3/31/2024
2405,802,2,1,4/3/2024,3/31/2024
2406,802,6,1,3/23/2024,4/3/2024
2407,803,2,1,3/18/2024,4/6/2024
2408,803,2,0,3/23/2024,4/4/2024
2409,803,2,0,3/21/2024,4/3/2024
2410,804,1,0,3/20/2024,3/31/2024
2411,804,6,1,3/12/2024,4/2/2024
2412,804,3,1,4/1/2024,3/31/2024
2413,805,3,0,3/10/2024,4/4/2024
2414,805,5,0,3/29/2024,4/1/2024
2415,805,6,0,3/10/2024,3/29/2024
2416,806,1,1,3/21/2024,4/4/2024
2417,806,5,1,4/4/2024,4/4/2024
2418,806,3,0,3/22/2024,3/31/2024
2419,807,1,0,3/24/2024,4/2/2024
2420,807,2,0,3/9/2024,3/30/2024
2421,807,1,1,3/20/2024,4/1/2024
2422,808,2,1,3/12/2024,4/5/2024
2423,808,5,1,3/15/2024,3/30/2024
2424,808,2,0,3/15/2024,4/5/2024
2425,809,1,1,3/27/2024,4/4/2024
2426,809,5,0,3/19/2024,4/2/2024
2427,809,2,0,3/10/2024,3/31/2024
2428,810,1,0,3/30/2024,4/6/2024
2429,810,6,0,3/30/2024,4/6/2024
2430,810,1,1,3/21/2024,4/4/2024
2431,811,3,0,3/22/2024,4/5/2024
2432,811,4,0,3/28/2024,3/29/2024
2433,811,6,1,3/28/2024,4/3/2024
2434,812,1,0,4/4/2024,4/4/2024
2435,812,1,0,3/9/2024,3/30/2024
2436,812,6,1,4/2/2024,4/2/2024
2437,813,3,1,3/21/2024,4/2/2024
2438,813,3,0,3/25/2024,4/5/2024
2439,813,1,0,3/11/2024,3/30/2024
2440,814,2,1,3/15/2024,3/31/2024
2441,814,4,0,3/14/2024,3/30/2024
2442,814,4,1,3/20/2024,4/2/2024
2443,815,6,1,4/2/2024,3/29/2024
2444,815,1,0,3/22/2024,4/4/2024
2445,815,2,0,3/18/2024,4/3/2024
2446,816,2,1,4/5/2024,3/30/2024
2447,816,1,1,3/20/2024,4/2/2024
2448,816,2,1,4/1/2024,3/31/2024
2449,817,4,0,3/29/2024,4/2/2024
2450,817,5,0,3/9/2024,4/3/2024
2451,817,6,0,3/30/2024,4/2/2024
2452,818,1,0,3/26/2024,3/29/2024
2453,818,2,1,4/6/2024,4/3/2024
2454,818,3,0,4/2/2024,3/31/2024
2455,819,6,1,3/30/2024,3/30/2024
2456,819,5,0,3/17/2024,3/31/2024
2457,819,4,1,3/16/2024,4/3/2024
2458,820,2,0,3/9/2024,4/6/2024
2459,820,2,1,3/15/2024,3/31/2024
2460,820,3,0,4/6/2024,4/6/2024
2461,821,6,1,3/17/2024,4/2/2024
2462,821,3,1,3/14/2024,3/30/2024
2463,821,1,1,3/27/2024,3/31/2024
2464,822,1,0,3/10/2024,4/5/2024
2465,822,3,0,4/4/2024,3/30/2024
2466,822,2,0,3/22/2024,4/3/2024
2467,823,3,1,3/25/2024,3/29/2024
2468,823,2,0,3/15/2024,4/5/2024
2469,823,6,0,3/31/2024,3/30/2024
2470,824,4,0,3/13/2024,4/6/2024
2471,824,2,1,3/28/2024,4/2/2024
2472,824,4,0,3/9/2024,4/6/2024
2473,825,1,0,3/17/2024,4/4/2024
2474,825,2,0,3/13/2024,4/2/2024
2475,825,6,0,3/18/2024,4/6/2024
2476,826,3,1,3/30/2024,4/6/2024
2477,826,1,0,3/30/2024,3/29/2024
2478,826,3,1,3/27/2024,4/5/2024
2479,827,2,1,3/23/2024,3/29/2024
2480,827,3,1,4/3/2024,4/5/2024
2481,827,1,1,3/27/2024,4/4/2024
2482,828,5,0,3/20/2024,4/6/2024
2483,828,2,0,4/1/2024,4/6/2024
2484,828,6,0,3/16/2024,4/2/2024
2485,829,1,0,3/27/2024,4/4/2024
2486,829,3,1,3/24/2024,3/31/2024
2487,829,4,0,4/6/2024,4/1/2024
2488,830,3,1,3/9/2024,3/29/2024
2489,830,1,0,3/15/2024,4/5/2024
2490,830,3,0,3/15/2024,4/1/2024
2491,831,1,1,3/14/2024,4/4/2024
2492,831,5,1,3/16/2024,4/6/2024
2493,831,3,0,3/27/2024,4/1/2024
2494,832,6,0,3/15/2024,3/29/2024
2495,832,5,1,4/5/2024,4/5/2024
2496,832,3,1,3/20/2024,4/6/2024
2497,833,1,0,3/12/2024,4/3/2024
2498,833,2,0,3/17/2024,4/3/2024
2499,833,1,0,3/30/2024,4/5/2024
2500,834,6,0,3/22/2024,4/1/2024
2501,834,5,0,3/24/2024,4/1/2024
2502,834,2,0,3/24/2024,4/5/2024
2503,835,2,1,3/14/2024,4/5/2024
2504,835,5,1,3/22/2024,4/6/2024
2505,835,1,1,3/14/2024,3/29/2024
2506,836,1,1,3/31/2024,4/1/2024
2507,836,1,1,3/30/2024,4/5/2024
2508,836,4,0,3/29/2024,3/29/2024
2509,837,3,0,3/9/2024,3/31/2024
2510,837,1,1,3/12/2024,4/1/2024
2511,837,2,1,3/19/2024,4/5/2024
2512,838,4,1,3/17/2024,3/31/2024
2513,838,3,0,3/16/2024,4/5/2024
2514,838,4,1,3/27/2024,4/5/2024
2515,839,4,1,3/20/2024,4/1/2024
2516,839,2,1,3/28/2024,4/2/2024
2517,839,6,1,4/6/2024,3/29/2024
2518,840,3,0,3/9/2024,4/1/2024
2519,840,6,0,3/12/2024,4/1/2024
2520,840,6,1,3/27/2024,4/3/2024
2521,841,3,1,4/3/2024,4/3/2024
2522,841,5,1,3/10/2024,4/3/2024
2523,841,4,0,3/27/2024,4/1/2024
2524,842,2,0,4/4/2024,3/30/2024
2525,842,2,0,3/22/2024,4/6/2024
2526,842,3,1,4/5/2024,3/29/2024
2527,843,6,1,3/31/2024,3/30/2024
2528,843,4,1,3/10/2024,4/3/2024
2529,843,3,0,3/27/2024,4/2/2024
2530,844,4,1,3/27/2024,4/5/2024
2531,844,5,1,4/6/2024,3/30/2024
2532,844,3,0,4/3/2024,4/4/2024
2533,845,4,1,3/23/2024,4/2/2024
2534,845,2,0,3/16/2024,4/5/2024
2535,845,4,0,3/17/2024,4/6/2024
2536,846,3,0,4/2/2024,4/6/2024
2537,846,5,1,3/25/2024,4/5/2024
2538,846,3,0,3/24/2024,3/30/2024
2539,847,4,1,3/16/2024,4/4/2024
2540,847,6,0,3/28/2024,4/6/2024
2541,847,1,1,3/17/2024,4/2/2024
2542,848,3,0,3/12/2024,4/6/2024
2543,848,2,0,4/2/2024,4/1/2024
2544,848,3,1,3/22/2024,4/3/2024
2545,849,2,1,3/31/2024,3/29/2024
2546,849,1,0,3/10/2024,4/5/2024
2547,849,4,0,3/21/2024,4/2/2024
2548,850,1,1,3/13/2024,4/4/2024
2549,850,4,0,4/2/2024,3/31/2024
2550,850,4,1,3/29/2024,3/29/2024
2551,851,6,0,4/1/2024,3/29/2024
2552,851,3,0,4/6/2024,4/5/2024
2553,851,4,0,3/17/2024,4/1/2024
2554,852,2,0,3/19/2024,4/3/2024
2555,852,4,1,3/27/2024,4/4/2024
2556,852,4,1,4/4/2024,4/1/2024
2557,853,5,0,3/26/2024,4/3/2024
2558,853,1,0,4/4/2024,4/2/2024
2559,853,4,0,3/20/2024,3/29/2024
2560,854,4,0,4/3/2024,4/2/2024
2561,854,2,0,3/11/2024,3/31/2024
2562,854,2,0,3/21/2024,4/5/2024
2563,855,5,1,3/19/2024,4/6/2024
2564,855,6,1,3/31/2024,3/31/2024
2565,855,5,1,4/1/2024,3/31/2024
2566,856,5,1,3/17/2024,3/31/2024
2567,856,6,0,3/26/2024,4/6/2024
2568,856,4,0,3/21/2024,4/1/2024
2569,857,2,1,3/13/2024,3/29/2024
2570,857,6,0,3/19/2024,3/29/2024
2571,857,1,0,3/25/2024,4/6/2024
2572,858,1,0,3/11/2024,4/2/2024
2573,858,4,1,3/10/2024,3/29/2024
2574,858,6,0,3/15/2024,4/1/2024
2575,859,4,1,3/14/2024,3/30/2024
2576,859,5,0,3/11/2024,4/3/2024
2577,859,6,1,3/10/2024,4/2/2024
2578,860,6,0,4/5/2024,4/3/2024
2579,860,4,1,4/5/2024,3/29/2024
2580,860,4,1,3/15/2024,4/4/2024
2581,861,6,0,4/1/2024,3/31/2024
2582,861,1,0,3/20/2024,3/30/2024
2583,861,1,1,3/16/2024,4/6/2024
2584,862,3,0,3/25/2024,4/1/2024
2585,862,5,1,3/9/2024,3/31/2024
2586,862,4,1,3/14/2024,3/31/2024
2587,863,3,0,4/2/2024,4/3/2024
2588,863,2,0,3/20/2024,3/29/2024
2589,863,4,1,3/27/2024,3/31/2024
2590,864,1,1,4/6/2024,4/4/2024
2591,864,2,0,4/6/2024,4/1/2024
2592,864,6,0,3/21/2024,4/4/2024
2593,865,2,1,3/10/2024,4/3/2024
2594,865,4,0,3/16/2024,3/31/2024
2595,865,6,1,3/19/2024,4/1/2024
2596,866,3,1,3/9/2024,4/1/2024
2597,866,5,1,3/29/2024,4/3/2024
2598,866,5,0,3/25/2024,3/31/2024
2599,867,1,0,3/16/2024,3/30/2024
2600,867,6,0,3/30/2024,4/2/2024
2601,867,3,1,3/17/2024,3/29/2024
2602,868,5,1,4/2/2024,4/2/2024
2603,868,6,1,3/25/2024,4/5/2024
2604,868,6,1,3/20/2024,4/5/2024
2605,869,6,0,3/9/2024,4/2/2024
2606,869,4,1,3/11/2024,3/30/2024
2607,869,5,1,3/12/2024,3/30/2024
2608,870,2,1,3/18/2024,3/29/2024
2609,870,2,0,3/22/2024,4/4/2024
2610,870,2,1,3/18/2024,3/29/2024
2611,871,4,1,3/13/2024,4/5/2024
2612,871,5,1,4/4/2024,4/2/2024
2613,871,2,1,3/28/2024,3/29/2024
2614,872,1,1,3/29/2024,3/29/2024
2615,872,2,1,3/23/2024,3/30/2024
2616,872,2,0,3/9/2024,3/30/2024
2617,873,1,0,4/2/2024,3/31/2024
2618,873,2,0,3/14/2024,4/1/2024
2619,873,3,0,3/15/2024,4/4/2024
2620,874,4,0,3/29/2024,4/5/2024
2621,874,3,1,3/20/2024,3/31/2024
2622,874,2,1,3/28/2024,4/6/2024
2623,875,5,0,3/29/2024,4/5/2024
2624,875,1,0,3/9/2024,3/31/2024
2625,875,1,0,3/15/2024,4/2/2024
2626,876,3,0,3/12/2024,3/29/2024
2627,876,3,0,4/2/2024,3/29/2024
2628,876,2,0,3/20/2024,3/31/2024
2629,877,4,0,3/29/2024,3/30/2024
2630,877,3,0,3/15/2024,4/6/2024
2631,877,5,0,3/17/2024,3/30/2024
2632,878,4,1,3/28/2024,4/3/2024
2633,878,2,1,3/21/2024,4/3/2024
2634,878,2,0,3/15/2024,3/30/2024
2635,879,5,1,3/23/2024,3/31/2024
2636,879,6,1,3/14/2024,4/6/2024
2637,879,5,1,3/28/2024,4/6/2024
2638,880,3,1,3/30/2024,3/30/2024
2639,880,5,0,3/11/2024,4/5/2024
2640,880,2,0,3/23/2024,3/30/2024
2641,881,5,0,4/5/2024,3/30/2024
2642,881,4,0,3/21/2024,3/31/2024
2643,881,6,1,4/3/2024,3/30/2024
2644,882,4,0,3/27/2024,4/1/2024
2645,882,4,0,3/22/2024,4/1/2024
2646,882,5,0,4/6/2024,4/1/2024
2647,883,2,1,3/25/2024,3/31/2024
2648,883,4,0,4/2/2024,4/1/2024
2649,883,6,1,3/15/2024,3/30/2024
2650,884,2,0,3/15/2024,4/4/2024
2651,884,4,0,3/18/2024,4/6/2024
2652,884,3,1,3/13/2024,4/2/2024
2653,885,4,1,3/30/2024,4/5/2024
2654,885,5,0,3/25/2024,4/1/2024
2655,885,5,0,3/17/2024,4/5/2024
2656,886,5,1,3/26/2024,4/4/2024
2657,886,6,1,3/10/2024,4/6/2024
2658,886,4,0,3/15/2024,3/30/2024
2659,887,6,1,3/18/2024,4/2/2024
2660,887,3,0,3/14/2024,3/31/2024
2661,887,1,0,3/20/2024,4/3/2024
2662,888,3,0,4/6/2024,4/5/2024
2663,888,4,1,3/27/2024,4/3/2024
2664,888,4,1,3/16/2024,4/5/2024
2665,889,1,0,3/30/2024,3/29/2024
2666,889,2,0,3/22/2024,3/30/2024
2667,889,2,0,3/21/2024,3/31/2024
2668,890,5,0,3/29/2024,4/2/2024
2669,890,4,1,3/17/2024,4/6/2024
2670,890,4,1,3/14/2024,4/6/2024
2671,891,2,1,3/9/2024,4/1/2024
2672,891,1,1,3/10/2024,4/2/2024
2673,891,1,1,3/29/2024,3/30/2024
2674,892,5,1,3/23/2024,3/29/2024
2675,892,4,1,3/20/2024,4/5/2024
2676,892,2,1,3/17/2024,4/2/2024
2677,893,2,1,3/28/2024,4/6/2024
2678,893,3,1,3/10/2024,4/3/2024
2679,893,6,1,3/24/2024,4/2/2024
2680,894,1,1,3/25/2024,4/3/2024
2681,894,5,1,3/27/2024,3/29/2024
2682,894,6,0,3/16/2024,3/31/2024
2683,895,3,1,3/31/2024,4/4/2024
2684,895,4,0,3/29/2024,4/6/2024
2685,895,1,1,4/6/2024,3/31/2024
2686,896,3,0,3/12/2024,3/30/2024
2687,896,6,0,3/26/2024,3/30/2024
2688,896,6,0,4/6/2024,3/31/2024
2689,897,1,1,3/17/2024,3/31/2024
