Id,EmployeeId,ProposalId,CustomerId,DealershipCarId,LeaseSignDate,LeaseStartDate,LeaseEndDate,LeaseUniqueNumber,TotalPrice,Description,CreateDate,UpdateDate
709,8,8,28210,6057,11/22/2021,12/15/2021,9/23/2022,709,12202.28,Empty Description ,9/5/2022,9/5/2022
710,5,8,25785,9751,7/5/2023,7/9/2023,3/20/2024,710,26813.79,Empty Description ,12/13/2023,12/13/2023
711,1,1,15098,8365,3/25/2024,4/5/2024,3/12/2025,711,41282.4,Empty Description ,8/27/2022,8/27/2022
712,2,9,26445,5147,6/18/2023,7/14/2023,7/9/2024,712,17169.05,Empty Description ,10/8/2023,10/8/2023
713,9,3,9499,7529,5/17/2021,5/31/2021,5/16/2022,713,7615.49,Empty Description ,1/29/2023,1/29/2023
714,4,10,6799,5984,10/19/2022,10/20/2022,9/12/2023,714,15436.5,Empty Description ,9/25/2022,9/25/2022
715,10,3,29901,8225,6/17/2023,7/7/2023,7/2/2024,715,34748.75,Empty Description ,12/4/2022,12/4/2022
716,3,2,6992,568,7/22/2023,8/7/2023,12/1/2023,716,15343.42,Empty Description ,9/2/2021,9/2/2021
717,4,5,8403,5240,10/30/2023,11/3/2023,3/14/2024,717,49145.73,Empty Description ,5/22/2021,5/22/2021
718,1,6,313,2539,4/11/2021,5/10/2021,2/14/2022,718,32234.8,Empty Description ,7/9/2023,7/9/2023
719,8,10,11200,425,12/27/2023,1/3/2024,12/30/2024,719,6812.03,Empty Description ,10/23/2021,10/23/2021
720,3,5,3513,8558,4/3/2023,4/17/2023,7/25/2023,720,14381.84,Empty Description ,12/27/2023,12/27/2023
721,10,9,13860,840,4/16/2021,5/13/2021,11/4/2021,721,33532.57,Empty Description ,12/26/2023,12/26/2023
722,1,7,5591,9759,2/25/2023,3/12/2023,9/15/2023,722,30440.29,Empty Description ,8/2/2023,8/2/2023
723,2,6,19122,5261,3/25/2024,4/9/2024,9/3/2024,723,17121.4,Empty Description ,5/14/2023,5/14/2023
724,7,6,22585,3535,5/30/2022,6/2/2022,11/2/2022,724,47998.71,Empty Description ,12/9/2021,12/9/2021
725,3,2,21230,8495,7/10/2021,8/6/2021,12/4/2021,725,47303.53,Empty Description ,11/15/2022,11/15/2022
726,5,9,17364,5106,2/4/2022,2/25/2022,9/4/2022,726,33554.01,Empty Description ,3/28/2023,3/28/2023
727,10,1,11964,6825,12/7/2023,1/1/2024,11/10/2024,727,12840.89,Empty Description ,7/20/2022,7/20/2022
728,7,7,20861,2673,11/7/2022,11/14/2022,6/23/2023,728,33456.81,Empty Description ,8/29/2022,8/29/2022
729,10,9,27557,334,9/30/2023,10/3/2023,1/18/2024,729,22634.71,Empty Description ,7/11/2022,7/11/2022
730,7,6,2615,5909,7/17/2022,8/4/2022,11/12/2022,730,38083.03,Empty Description ,5/19/2021,5/19/2021
731,7,9,13871,3377,1/11/2022,1/31/2022,6/2/2022,731,15921.78,Empty Description ,6/9/2023,6/9/2023
732,9,4,17838,5088,3/4/2022,3/26/2022,10/15/2022,732,33875.56,Empty Description ,1/30/2024,1/30/2024
733,10,10,22935,8516,7/4/2023,7/29/2023,7/1/2024,733,23115.49,Empty Description ,10/8/2022,10/8/2022
734,6,5,5148,8039,9/9/2022,9/19/2022,4/4/2023,734,24092.68,Empty Description ,9/17/2021,9/17/2021
735,1,7,14584,3156,2/15/2024,2/26/2024,2/22/2025,735,37946.7,Empty Description ,3/31/2023,3/31/2023
736,2,7,19059,4916,10/26/2022,11/17/2022,9/23/2023,736,26719.86,Empty Description ,4/8/2022,4/8/2022
737,10,7,23981,6381,7/10/2021,7/28/2021,11/25/2021,737,4162.62,Empty Description ,10/4/2022,10/4/2022
738,10,7,16403,6276,3/26/2022,4/13/2022,2/23/2023,738,43571.72,Empty Description ,3/11/2023,3/11/2023
739,9,3,2490,8700,9/13/2022,9/19/2022,4/23/2023,739,31396.54,Empty Description ,8/31/2021,8/31/2021
740,4,1,2829,4343,7/27/2023,8/13/2023,8/3/2024,740,38416.68,Empty Description ,1/16/2022,1/16/2022
741,5,2,15860,8788,5/12/2022,6/3/2022,10/25/2022,741,32610.88,Empty Description ,11/14/2023,11/14/2023
742,1,10,3720,5442,10/3/2021,10/29/2021,8/18/2022,742,16211.12,Empty Description ,2/6/2022,2/6/2022
743,2,6,13028,4067,6/28/2021,7/22/2021,2/22/2022,743,43265.26,Empty Description ,10/27/2022,10/27/2022
744,8,5,23608,2467,12/7/2023,1/1/2024,10/10/2024,744,23779.84,Empty Description ,9/12/2021,9/12/2021
745,2,6,25696,9776,4/8/2021,4/20/2021,4/2/2022,745,43866.32,Empty Description ,1/29/2024,1/29/2024
746,7,8,8894,8607,5/5/2023,6/1/2023,2/23/2024,746,13511.57,Empty Description ,8/25/2021,8/25/2021
747,3,7,22754,9245,8/5/2021,8/11/2021,1/22/2022,747,29492.17,Empty Description ,4/1/2024,4/1/2024
748,4,1,11317,166,2/10/2023,2/19/2023,10/3/2023,748,21086.07,Empty Description ,4/11/2023,4/11/2023
749,5,1,23418,7401,9/15/2021,10/8/2021,6/29/2022,749,35084.97,Empty Description ,2/27/2023,2/27/2023
750,1,3,26774,9118,5/11/2022,6/4/2022,5/11/2023,750,3549.2,Empty Description ,5/26/2023,5/26/2023
751,7,7,28220,342,8/5/2021,8/10/2021,5/15/2022,751,9093.22,Empty Description ,8/15/2022,8/15/2022
752,4,6,5072,2932,9/30/2023,10/22/2023,9/21/2024,752,43857.02,Empty Description ,4/27/2023,4/27/2023
753,5,9,14236,6657,2/22/2022,3/8/2022,12/20/2022,753,47058.69,Empty Description ,5/8/2023,5/8/2023
754,7,9,973,7208,8/20/2023,8/28/2023,6/3/2024,754,37470.34,Empty Description ,12/15/2022,12/15/2022
755,4,8,16947,6694,4/24/2022,5/11/2022,8/9/2022,755,7245.8,Empty Description ,8/22/2023,8/22/2023
756,5,8,20782,2432,1/28/2022,2/18/2022,1/20/2023,756,27592.25,Empty Description ,5/7/2023,5/7/2023
757,8,10,13290,489,11/15/2021,12/10/2021,7/28/2022,757,4608.72,Empty Description ,8/1/2021,8/1/2021
758,6,9,18491,6560,8/4/2022,9/1/2022,12/1/2022,758,35589.46,Empty Description ,2/6/2024,2/6/2024
759,1,6,12430,727,3/13/2024,3/23/2024,10/6/2024,759,49601.82,Empty Description ,7/8/2023,7/8/2023
760,3,6,9115,880,10/15/2023,10/31/2023,10/1/2024,760,30046.78,Empty Description ,1/4/2023,1/4/2023
761,2,1,1881,2351,8/16/2021,8/22/2021,12/8/2021,761,34377.36,Empty Description ,11/26/2022,11/26/2022
762,6,3,11133,2095,2/12/2024,2/17/2024,7/28/2024,762,34169.43,Empty Description ,11/20/2022,11/20/2022
763,2,3,8864,3119,5/16/2022,6/10/2022,10/25/2022,763,49740.62,Empty Description ,1/24/2024,1/24/2024
764,7,1,7627,9438,12/26/2021,1/10/2022,9/30/2022,764,4911.31,Empty Description ,8/25/2022,8/25/2022
765,10,8,19162,8924,2/21/2023,3/4/2023,1/14/2024,765,39504.49,Empty Description ,7/10/2021,7/10/2021
766,3,3,14719,5756,7/9/2021,8/4/2021,2/17/2022,766,34300.99,Empty Description ,1/16/2023,1/16/2023
767,1,8,21260,840,1/6/2022,1/14/2022,5/2/2022,767,27054.65,Empty Description ,2/13/2024,2/13/2024
768,4,5,15346,5576,10/20/2022,11/3/2022,9/11/2023,768,27775.84,Empty Description ,6/8/2022,6/8/2022
769,3,4,17151,4590,3/19/2023,4/4/2023,2/29/2024,769,39486.28,Empty Description ,6/13/2021,6/13/2021
770,10,8,15730,3457,3/3/2023,3/11/2023,2/11/2024,770,13207.3,Empty Description ,3/6/2022,3/6/2022
771,10,5,12161,6328,7/8/2022,7/31/2022,11/28/2022,771,48940.53,Empty Description ,11/3/2021,11/3/2021
772,10,9,18895,8876,7/2/2023,7/15/2023,3/13/2024,772,31883.94,Empty Description ,12/1/2022,12/1/2022
773,3,1,9965,4851,11/28/2022,12/18/2022,7/30/2023,773,48800.6,Empty Description ,7/21/2021,7/21/2021
774,6,3,22955,1410,11/2/2022,11/25/2022,8/27/2023,774,10195.36,Empty Description ,2/5/2022,2/5/2022
775,10,8,23020,1718,7/8/2023,7/9/2023,4/3/2024,775,26779.9,Empty Description ,2/27/2023,2/27/2023
776,8,7,6580,3776,5/18/2021,5/30/2021,4/4/2022,776,7272.69,Empty Description ,3/27/2024,3/27/2024
777,8,8,24957,2914,9/16/2022,10/15/2022,8/23/2023,777,49414.62,Empty Description ,3/22/2022,3/22/2022
778,3,1,23796,3538,4/2/2023,4/11/2023,10/5/2023,778,4973.14,Empty Description ,1/10/2023,1/10/2023
779,4,10,22675,3410,2/27/2022,3/4/2022,2/12/2023,779,32516.16,Empty Description ,11/29/2021,11/29/2021
780,6,4,7188,1561,3/3/2024,3/15/2024,10/23/2024,780,41042.23,Empty Description ,11/28/2023,11/28/2023
781,2,8,28131,4650,11/16/2022,11/26/2022,10/23/2023,781,11022.45,Empty Description ,5/26/2023,5/26/2023
782,4,2,9368,6239,6/20/2021,7/1/2021,3/19/2022,782,25178.81,Empty Description ,5/5/2021,5/5/2021
783,5,2,4361,6781,6/20/2021,6/30/2021,3/15/2022,783,13070.57,Empty Description ,8/11/2021,8/11/2021
784,7,2,16828,6826,11/11/2023,12/9/2023,8/28/2024,784,18268.87,Empty Description ,3/1/2024,3/1/2024
785,7,6,21207,8331,4/25/2021,5/22/2021,5/17/2022,785,24791.43,Empty Description ,12/30/2022,12/30/2022
786,10,10,388,3904,7/26/2022,8/12/2022,12/23/2022,786,13483.45,Empty Description ,5/15/2021,5/15/2021
787,8,7,5896,3076,2/8/2022,2/28/2022,2/16/2023,787,32299.08,Empty Description ,2/22/2023,2/22/2023
788,1,8,28104,7062,10/29/2021,11/10/2021,2/26/2022,788,21140.07,Empty Description ,3/23/2024,3/23/2024
789,1,7,11295,2798,1/29/2022,2/5/2022,1/23/2023,789,49458.17,Empty Description ,6/18/2022,6/18/2022
790,3,2,24155,1370,2/17/2024,3/9/2024,1/2/2025,790,31845.23,Empty Description ,10/31/2023,10/31/2023
791,10,1,9906,4469,8/2/2021,8/30/2021,12/23/2021,791,18561.62,Empty Description ,10/6/2022,10/6/2022
792,10,7,937,5295,5/12/2022,5/31/2022,10/28/2022,792,33435.18,Empty Description ,5/23/2021,5/23/2021
793,2,3,20603,7672,9/11/2022,9/18/2022,8/20/2023,793,37299.59,Empty Description ,4/18/2022,4/18/2022
794,7,10,10878,9795,11/16/2023,11/17/2023,4/18/2024,794,37373.33,Empty Description ,1/21/2022,1/21/2022
795,3,6,9745,2411,4/6/2022,4/27/2022,10/14/2022,795,38072.92,Empty Description ,1/30/2023,1/30/2023
796,5,1,8199,4162,3/23/2022,3/28/2022,7/30/2022,796,6904.97,Empty Description ,12/27/2023,12/27/2023
797,9,10,21661,1816,5/1/2022,5/27/2022,1/22/2023,797,12561.18,Empty Description ,3/27/2022,3/27/2022
798,3,8,9645,5118,9/25/2023,10/10/2023,7/8/2024,798,2482.7,Empty Description ,5/30/2021,5/30/2021
799,2,6,7261,2306,12/3/2022,12/21/2022,7/21/2023,799,4748.7,Empty Description ,8/20/2023,8/20/2023
800,8,5,26091,1903,12/6/2022,12/19/2022,12/18/2023,800,45822.57,Empty Description ,5/14/2021,5/14/2021
801,9,2,21471,8044,4/6/2022,4/7/2022,2/12/2023,801,23993.71,Empty Description ,4/8/2021,4/8/2021
802,9,3,1385,2436,6/11/2023,6/26/2023,1/12/2024,802,46130.61,Empty Description ,12/27/2022,12/27/2022
803,10,10,8453,6486,12/7/2023,12/23/2023,7/7/2024,803,45579.72,Empty Description ,3/9/2022,3/9/2022
804,3,3,24023,8364,5/19/2023,6/1/2023,2/5/2024,804,28535.66,Empty Description ,6/24/2023,6/24/2023
805,10,1,165,2873,11/25/2022,12/21/2022,7/31/2023,805,26463.43,Empty Description ,10/30/2022,10/30/2022
806,2,1,23522,9685,5/14/2021,5/20/2021,4/10/2022,806,46901.48,Empty Description ,3/10/2024,3/10/2024
807,3,2,14144,2381,7/15/2022,8/8/2022,7/20/2023,807,36448.98,Empty Description ,5/21/2022,5/21/2022
808,5,9,4215,4031,2/16/2022,2/20/2022,12/7/2022,808,48193.5,Empty Description ,7/3/2022,7/3/2022
809,2,7,2692,5053,2/2/2023,2/17/2023,7/12/2023,809,16937.13,Empty Description ,11/7/2021,11/7/2021
810,6,6,8758,7534,7/11/2022,7/29/2022,2/14/2023,810,44779.43,Empty Description ,9/16/2023,9/16/2023
811,2,8,1368,8994,2/23/2024,3/1/2024,6/5/2024,811,15695.28,Empty Description ,9/5/2022,9/5/2022
812,2,8,28954,9200,11/15/2022,12/10/2022,4/20/2023,812,46563.41,Empty Description ,5/31/2021,5/31/2021
813,1,10,10774,2408,11/6/2021,11/15/2021,6/24/2022,813,2755.15,Empty Description ,6/7/2023,6/7/2023
814,5,5,29035,5548,9/23/2021,10/7/2021,3/19/2022,814,16856.49,Empty Description ,9/26/2022,9/26/2022
815,6,5,6916,9561,3/11/2022,3/26/2022,3/11/2023,815,24943.95,Empty Description ,2/1/2024,2/1/2024
816,5,10,27413,8643,11/27/2021,12/2/2021,10/27/2022,816,1754.38,Empty Description ,6/11/2023,6/11/2023
817,6,7,28176,5838,1/19/2024,1/20/2024,11/25/2024,817,24103.95,Empty Description ,7/2/2022,7/2/2022
818,2,4,11918,6488,3/14/2022,3/27/2022,8/29/2022,818,18315.17,Empty Description ,1/9/2022,1/9/2022
819,2,3,10988,2241,6/24/2021,7/1/2021,11/27/2021,819,33255.23,Empty Description ,9/14/2022,9/14/2022
820,3,7,27613,5394,4/4/2022,4/30/2022,3/13/2023,820,8058.15,Empty Description ,2/23/2022,2/23/2022
821,3,5,5763,453,3/25/2024,4/9/2024,3/7/2025,821,7613.59,Empty Description ,12/5/2022,12/5/2022
822,5,6,29825,2687,1/1/2023,1/18/2023,11/6/2023,822,45629.08,Empty Description ,2/3/2024,2/3/2024
823,10,4,1596,5224,1/3/2024,1/16/2024,11/24/2024,823,19377.38,Empty Description ,6/19/2022,6/19/2022
824,6,3,13552,6458,3/26/2022,4/17/2022,2/18/2023,824,48705.39,Empty Description ,12/18/2021,12/18/2021
825,10,1,26991,883,2/15/2023,2/24/2023,9/29/2023,825,30875.08,Empty Description ,2/5/2022,2/5/2022
826,7,2,23027,8068,2/1/2024,2/14/2024,5/28/2024,826,15777.29,Empty Description ,9/28/2022,9/28/2022
827,4,2,22389,2009,9/24/2021,9/27/2021,1/5/2022,827,46473.73,Empty Description ,1/24/2023,1/24/2023
828,2,8,15521,2683,10/31/2022,11/28/2022,8/10/2023,828,6127.44,Empty Description ,7/4/2023,7/4/2023
829,3,1,14203,7212,5/9/2022,6/3/2022,12/11/2022,829,918.85,Empty Description ,1/25/2023,1/25/2023
830,1,9,9856,3207,10/21/2021,10/31/2021,5/19/2022,830,2812.89,Empty Description ,10/4/2021,10/4/2021
831,9,9,14585,4923,10/21/2021,11/15/2021,10/14/2022,831,9533.59,Empty Description ,4/26/2022,4/26/2022
832,7,3,12621,7823,5/18/2021,6/11/2021,11/27/2021,832,45846.51,Empty Description ,4/17/2022,4/17/2022
833,6,7,7298,5561,9/3/2023,9/16/2023,8/24/2024,833,44412.2,Empty Description ,6/24/2023,6/24/2023
834,2,1,15647,3465,9/28/2021,10/19/2021,10/12/2022,834,43982.62,Empty Description ,1/28/2023,1/28/2023
835,9,3,19162,3504,12/31/2023,1/22/2024,6/1/2024,835,24889.11,Empty Description ,4/5/2024,4/5/2024
836,5,8,26586,4934,7/27/2023,8/15/2023,6/19/2024,836,13153.74,Empty Description ,11/14/2023,11/14/2023
837,5,9,6348,125,8/9/2023,8/20/2023,12/10/2023,837,34303.93,Empty Description ,1/28/2023,1/28/2023
838,1,9,18370,1993,2/23/2022,3/2/2022,1/12/2023,838,30409.73,Empty Description ,3/11/2024,3/11/2024
839,3,7,22596,7209,11/27/2021,12/10/2021,5/6/2022,839,34252.32,Empty Description ,6/27/2021,6/27/2021
840,4,6,22079,2026,1/2/2023,1/30/2023,6/8/2023,840,26604.12,Empty Description ,1/18/2023,1/18/2023
841,10,6,592,6580,12/28/2023,1/21/2024,10/24/2024,841,33051.5,Empty Description ,3/19/2024,3/19/2024
842,3,4,21605,5310,2/29/2024,3/15/2024,8/9/2024,842,9183.11,Empty Description ,2/28/2022,2/28/2022
843,4,9,5913,5785,2/27/2022,3/15/2022,3/3/2023,843,8360.41,Empty Description ,2/14/2024,2/14/2024
844,9,1,17033,3430,9/19/2022,10/2/2022,2/5/2023,844,13228.16,Empty Description ,10/6/2023,10/6/2023
845,4,7,22790,9234,9/3/2023,9/22/2023,6/11/2024,845,25925.91,Empty Description ,5/28/2023,5/28/2023
846,4,6,23570,6197,11/21/2022,11/24/2022,11/10/2023,846,44969.33,Empty Description ,7/23/2023,7/23/2023
847,5,3,4844,1626,11/19/2021,12/5/2021,10/14/2022,847,27576.65,Empty Description ,11/3/2022,11/3/2022
848,2,6,4029,5663,8/13/2023,9/9/2023,8/17/2024,848,48975.28,Empty Description ,2/3/2023,2/3/2023
849,10,4,802,8466,3/3/2023,3/22/2023,9/22/2023,849,41957.65,Empty Description ,1/28/2024,1/28/2024
850,5,10,29009,4092,3/9/2024,3/18/2024,6/27/2024,850,12356.52,Empty Description ,1/21/2024,1/21/2024
851,7,5,23915,6298,11/24/2023,12/2/2023,11/15/2024,851,6160.12,Empty Description ,4/5/2023,4/5/2023
852,10,4,25002,2441,2/10/2022,2/11/2022,11/17/2022,852,9580.71,Empty Description ,8/30/2022,8/30/2022
853,3,6,3855,1177,5/7/2023,5/20/2023,1/22/2024,853,4522.11,Empty Description ,11/16/2023,11/16/2023
854,7,7,9647,2471,7/26/2023,8/22/2023,8/16/2024,854,44954.54,Empty Description ,4/13/2023,4/13/2023
855,10,3,10147,9832,6/21/2022,6/26/2022,3/12/2023,855,28693.39,Empty Description ,10/20/2021,10/20/2021
856,7,8,12028,6028,2/11/2022,3/7/2022,12/1/2022,856,16719.51,Empty Description ,3/22/2024,3/22/2024
857,6,5,28362,5068,4/22/2021,5/6/2021,3/22/2022,857,39331.47,Empty Description ,12/11/2023,12/11/2023
858,6,3,23612,8031,7/7/2023,8/3/2023,3/17/2024,858,17795.1,Empty Description ,10/13/2023,10/13/2023
859,1,1,2027,4944,4/24/2023,5/12/2023,1/9/2024,859,45100.21,Empty Description ,9/4/2022,9/4/2022
860,3,6,19490,3243,12/22/2021,1/2/2022,10/4/2022,860,16195.8,Empty Description ,5/1/2021,5/1/2021
861,6,3,17067,6583,1/6/2024,1/19/2024,6/27/2024,861,19862.39,Empty Description ,7/3/2022,7/3/2022
862,2,1,5063,4973,1/18/2022,1/29/2022,6/26/2022,862,5747.99,Empty Description ,5/16/2022,5/16/2022
863,5,2,29875,1952,7/2/2022,7/4/2022,5/4/2023,863,22779.72,Empty Description ,1/31/2023,1/31/2023
864,4,8,23139,6898,12/9/2023,12/31/2023,10/25/2024,864,48163.54,Empty Description ,11/10/2021,11/10/2021
865,5,6,15095,2056,8/15/2021,9/4/2021,4/16/2022,865,24754.81,Empty Description ,1/26/2023,1/26/2023
866,1,10,19943,2512,10/5/2023,10/6/2023,1/17/2024,866,12556.72,Empty Description ,8/20/2021,8/20/2021
867,2,10,15744,4038,11/29/2023,12/14/2023,6/24/2024,867,39204.97,Empty Description ,5/28/2022,5/28/2022
868,8,1,7171,5976,7/7/2021,7/11/2021,4/14/2022,868,19055.77,Empty Description ,6/14/2021,6/14/2021
869,7,2,27051,7513,10/17/2022,11/3/2022,3/6/2023,869,7704.17,Empty Description ,5/10/2023,5/10/2023
870,5,3,12415,4068,7/29/2023,8/10/2023,1/4/2024,870,42788.47,Empty Description ,6/25/2023,6/25/2023
871,3,4,20909,1329,12/22/2023,1/9/2024,10/13/2024,871,42413.03,Empty Description ,7/29/2022,7/29/2022
872,7,6,13711,5957,5/11/2022,6/5/2022,1/23/2023,872,5318.98,Empty Description ,6/20/2022,6/20/2022
873,1,5,19462,8600,1/17/2022,1/30/2022,12/17/2022,873,28552.58,Empty Description ,8/21/2022,8/21/2022
874,10,4,203,8654,11/21/2021,11/25/2021,4/24/2022,874,2922.03,Empty Description ,9/10/2023,9/10/2023
875,7,4,17185,9491,2/18/2024,3/16/2024,6/18/2024,875,23953.1,Empty Description ,2/12/2023,2/12/2023
876,6,3,4376,4375,1/24/2024,1/26/2024,10/25/2024,876,13028.87,Empty Description ,4/9/2021,4/9/2021
877,9,4,26325,9487,6/30/2021,7/11/2021,11/1/2021,877,22888.49,Empty Description ,5/24/2021,5/24/2021
878,6,1,27381,5779,1/30/2023,2/7/2023,1/28/2024,878,10208.49,Empty Description ,2/7/2023,2/7/2023
879,6,8,4240,609,4/7/2023,4/24/2023,8/21/2023,879,29970.8,Empty Description ,9/8/2022,9/8/2022
880,2,7,4580,5203,4/22/2022,5/7/2022,3/14/2023,880,7986.93,Empty Description ,11/7/2022,11/7/2022
881,1,2,11511,6730,3/4/2024,3/6/2024,2/26/2025,881,10008.54,Empty Description ,12/15/2021,12/15/2021
882,5,7,24232,1953,8/9/2023,8/26/2023,3/30/2024,882,24176.55,Empty Description ,7/30/2021,7/30/2021
883,5,1,14933,9646,9/17/2022,9/28/2022,8/9/2023,883,36642.33,Empty Description ,3/22/2024,3/22/2024
884,6,9,863,7772,11/19/2021,11/27/2021,7/31/2022,884,43985.66,Empty Description ,5/22/2021,5/22/2021
885,8,8,2696,8180,8/13/2021,8/21/2021,3/31/2022,885,26280.55,Empty Description ,11/6/2023,11/6/2023
886,2,6,6247,7764,1/12/2024,2/6/2024,12/31/2024,886,44855.54,Empty Description ,2/7/2022,2/7/2022
887,9,2,6514,5859,9/20/2021,9/21/2021,7/11/2022,887,12284.53,Empty Description ,8/23/2022,8/23/2022
888,1,7,2563,1820,2/20/2024,2/21/2024,1/3/2025,888,26278.72,Empty Description ,12/16/2023,12/16/2023
889,7,2,27474,4542,4/18/2023,5/5/2023,9/19/2023,889,49910.55,Empty Description ,11/2/2021,11/2/2021
890,1,10,28377,5585,6/13/2022,7/4/2022,12/9/2022,890,32505.58,Empty Description ,1/17/2024,1/17/2024
891,9,1,19978,8751,12/30/2022,1/18/2023,7/17/2023,891,15600.93,Empty Description ,6/13/2023,6/13/2023
892,5,10,6531,6320,2/5/2024,2/27/2024,1/2/2025,892,42347.63,Empty Description ,7/9/2021,7/9/2021
893,2,1,9994,2700,7/31/2023,8/4/2023,7/21/2024,893,12021.8,Empty Description ,4/27/2023,4/27/2023
894,5,2,25938,6922,12/24/2021,1/13/2022,9/15/2022,894,9207.44,Empty Description ,5/19/2023,5/19/2023
895,1,8,25378,2064,5/13/2023,5/26/2023,3/15/2024,895,32024.18,Empty Description ,7/16/2022,7/16/2022
896,3,9,29971,1796,5/29/2021,6/27/2021,2/2/2022,896,10627.82,Empty Description ,6/8/2022,6/8/2022
897,1,8,18065,5519,10/26/2023,11/16/2023,8/17/2024,897,41392.94,Empty Description ,8/18/2022,8/18/2022
898,10,5,24099,2815,4/17/2023,4/18/2023,2/20/2024,898,1013.83,Empty Description ,8/20/2021,8/20/2021
899,1,9,568,2509,1/25/2023,2/16/2023,9/16/2023,899,7401.05,Empty Description ,5/20/2021,5/20/2021
900,3,7,23825,9292,10/14/2023,10/27/2023,4/14/2024,900,20338.71,Empty Description ,1/15/2024,1/15/2024
901,9,2,23398,511,12/13/2021,1/8/2022,8/13/2022,901,920.34,Empty Description ,3/7/2023,3/7/2023
902,6,9,19131,5093,10/18/2023,11/2/2023,6/9/2024,902,41704.46,Empty Description ,3/1/2024,3/1/2024
903,1,6,20302,2633,12/27/2022,1/7/2023,9/23/2023,903,26891.84,Empty Description ,10/25/2023,10/25/2023
904,4,8,4687,1114,9/7/2021,9/16/2021,3/8/2022,904,31019.65,Empty Description ,8/24/2023,8/24/2023
905,2,6,12489,1752,8/9/2023,8/25/2023,7/17/2024,905,10724.95,Empty Description ,3/6/2022,3/6/2022
906,2,4,1054,6947,10/16/2022,11/10/2022,2/19/2023,906,16791.74,Empty Description ,3/2/2023,3/2/2023
907,6,9,10768,5613,8/15/2023,8/23/2023,6/21/2024,907,19747.22,Empty Description ,2/4/2024,2/4/2024
908,7,9,13689,1291,10/17/2021,11/8/2021,2/28/2022,908,19113.42,Empty Description ,7/14/2023,7/14/2023
909,2,4,3773,9837,5/10/2022,5/21/2022,12/4/2022,909,48054.21,Empty Description ,10/28/2021,10/28/2021
910,9,9,18343,6136,5/7/2021,5/16/2021,11/24/2021,910,48020.36,Empty Description ,2/24/2022,2/24/2022
911,3,1,10058,4468,5/13/2022,5/28/2022,5/7/2023,911,27802.17,Empty Description ,10/15/2021,10/15/2021
912,3,5,29226,8806,10/2/2021,10/12/2021,7/2/2022,912,32701.26,Empty Description ,10/9/2022,10/9/2022
913,6,1,28097,4121,2/15/2024,3/5/2024,8/22/2024,913,4238.13,Empty Description ,1/19/2024,1/19/2024
914,6,10,18829,9409,12/15/2023,12/28/2023,9/10/2024,914,20343.6,Empty Description ,6/3/2021,6/3/2021
915,5,5,27005,9869,4/16/2023,5/6/2023,10/9/2023,915,3565.93,Empty Description ,1/3/2023,1/3/2023
916,1,10,17819,9872,11/12/2022,11/14/2022,9/17/2023,916,20540.4,Empty Description ,7/11/2021,7/11/2021
917,5,4,16549,5955,10/30/2021,11/2/2021,7/20/2022,917,14496.81,Empty Description ,3/27/2023,3/27/2023
918,1,5,19573,9415,9/14/2021,10/13/2021,7/20/2022,918,33144.33,Empty Description ,6/3/2021,6/3/2021
919,2,4,17763,3511,1/23/2024,2/9/2024,7/11/2024,919,42905.45,Empty Description ,10/8/2021,10/8/2021
920,5,2,11333,303,3/31/2022,4/18/2022,11/13/2022,920,31526.55,Empty Description ,8/30/2022,8/30/2022
921,2,3,20684,7020,7/13/2022,7/23/2022,4/28/2023,921,2654.56,Empty Description ,9/8/2021,9/8/2021
922,9,5,11658,4856,3/18/2024,4/9/2024,10/14/2024,922,33718.72,Empty Description ,9/23/2022,9/23/2022
923,1,9,4400,4002,7/29/2023,8/17/2023,3/5/2024,923,14950.38,Empty Description ,12/23/2023,12/23/2023
924,6,7,27945,5021,4/18/2023,5/4/2023,9/19/2023,924,36028.67,Empty Description ,12/30/2021,12/30/2021
925,5,1,27661,7146,12/10/2021,1/6/2022,7/9/2022,925,28207.31,Empty Description ,8/24/2023,8/24/2023
926,6,8,29552,4019,12/26/2023,1/12/2024,8/24/2024,926,10004.5,Empty Description ,1/4/2024,1/4/2024
927,9,7,6445,3302,12/13/2021,12/27/2021,4/8/2022,927,33120.94,Empty Description ,5/3/2023,5/3/2023
928,5,7,29502,4467,3/12/2023,4/2/2023,1/14/2024,928,42627.47,Empty Description ,1/24/2024,1/24/2024
929,3,9,8360,2623,8/3/2023,8/21/2023,4/2/2024,929,25214.7,Empty Description ,9/20/2023,9/20/2023
930,5,10,5437,956,8/9/2022,8/13/2022,8/1/2023,930,28029.02,Empty Description ,1/31/2022,1/31/2022
